Sector,Size,code,variable,value
"Professional, scientific and technical activities",TOTAL,Financial Expenses to EBIT,2009,27.6160444293706
Administrative and support service activities,TOTAL,Financial Expenses to EBIT,2009,55.94589554854979
Education,TOTAL,Financial Expenses to EBIT,2009,40.38826277479342
Human health and social work activities,TOTAL,Financial Expenses to EBIT,2009,34.24070591369815
"Arts, entertainment and recreation",TOTAL,Financial Expenses to EBIT,2009,135.4544101308891
Other services activities,TOTAL,Financial Expenses to EBIT,2009,61.98572395327224
"Agriculture, forestry and fishing",LARGE,Financial Expenses to EBIT,2009,34.03536930647263
,MEDIUM,Financial Expenses to EBIT,2009,63.36454253040187
,SMALL,Financial Expenses to EBIT,2009,81.6325895427153
,MICRO,Financial Expenses to EBIT,2009,362.1357230100953
Mining and quarrying,LARGE,Financial Expenses to EBIT,2009,11.42669798527372
,MEDIUM,Financial Expenses to EBIT,2009,40.74295824555693
,SMALL,Financial Expenses to EBIT,2009,27.33224719016399
,MICRO,Financial Expenses to EBIT,2009,-17.38628493505075
Manufacturing,LARGE,Financial Expenses to EBIT,2009,41.44135940966625
,MEDIUM,Financial Expenses to EBIT,2009,46.08307441970572
,SMALL,Financial Expenses to EBIT,2009,46.64349813933143
,MICRO,Financial Expenses to EBIT,2009,61.38619579001902
"Electricity, gas, steam and air conditioning supply",LARGE,Financial Expenses to EBIT,2009,33.4584417755171
,MEDIUM,Financial Expenses to EBIT,2009,62.71005727081538
,SMALL,Financial Expenses to EBIT,2009,-64.10681360466053
,MICRO,Financial Expenses to EBIT,2009,764.0253807680311
Water supply; sewerage; waste management and remediation activities,LARGE,Financial Expenses to EBIT,2009,120.1942975848199
,MEDIUM,Financial Expenses to EBIT,2009,32.52708286758936
,SMALL,Financial Expenses to EBIT,2009,50.2873185386272
,MICRO,Financial Expenses to EBIT,2009,287.6698679658357
Construction,LARGE,Financial Expenses to EBIT,2009,17.82516710467178
,MEDIUM,Financial Expenses to EBIT,2009,20.91466208500651
,SMALL,Financial Expenses to EBIT,2009,28.09430979325255
,MICRO,Financial Expenses to EBIT,2009,49.87651122653134
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Financial Expenses to EBIT,2009,40.80854395680734
,MEDIUM,Financial Expenses to EBIT,2009,44.40045130053061
,SMALL,Financial Expenses to EBIT,2009,40.78516641250866
,MICRO,Financial Expenses to EBIT,2009,20.49516487478794
Transporting and storage,LARGE,Financial Expenses to EBIT,2009,17.88371369925942
,MEDIUM,Financial Expenses to EBIT,2009,53.98464990147224
,SMALL,Financial Expenses to EBIT,2009,104.7592475681012
,MICRO,Financial Expenses to EBIT,2009,46.19470431645905
Accommodation and food service activities,LARGE,Financial Expenses to EBIT,2009,62.14517996415784
,MEDIUM,Financial Expenses to EBIT,2009,51.3615593152276
,SMALL,Financial Expenses to EBIT,2009,66.62668009491999
,MICRO,Financial Expenses to EBIT,2009,668.6781133915014
Information and communication,LARGE,Financial Expenses to EBIT,2009,20.33400066333937
,MEDIUM,Financial Expenses to EBIT,2009,43.23642916158222
,SMALL,Financial Expenses to EBIT,2009,29.88749934705211
,MICRO,Financial Expenses to EBIT,2009,31.57089403580228
Real estate activities,LARGE,Financial Expenses to EBIT,2009,77.66155441560986
,MEDIUM,Financial Expenses to EBIT,2009,67.6123698363663
,SMALL,Financial Expenses to EBIT,2009,62.64046334519541
,MICRO,Financial Expenses to EBIT,2009,134.3957377180543
"Professional, scientific and technical activities",LARGE,Financial Expenses to EBIT,2009,29.68446209555004
,MEDIUM,Financial Expenses to EBIT,2009,21.58530993591243
,SMALL,Financial Expenses to EBIT,2009,19.29787864551623
,MICRO,Financial Expenses to EBIT,2009,36.05945711517944
Administrative and support service activities,LARGE,Financial Expenses to EBIT,2009,69.18308878727561
,MEDIUM,Financial Expenses to EBIT,2009,28.65306244319596
,SMALL,Financial Expenses to EBIT,2009,39.72525274808243
,MICRO,Financial Expenses to EBIT,2009,713.3113509425579
Education,LARGE,Financial Expenses to EBIT,2009,28.42623571935074
,MEDIUM,Financial Expenses to EBIT,2009,25.85901185768987
,SMALL,Financial Expenses to EBIT,2009,-104.8129276338823
,MICRO,Financial Expenses to EBIT,2009,-26.25439895344853
Human health and social work activities,LARGE,Financial Expenses to EBIT,2009,69.5639730677431
,MEDIUM,Financial Expenses to EBIT,2009,38.79326634739218
,SMALL,Financial Expenses to EBIT,2009,17.13628977288365
,MICRO,Financial Expenses to EBIT,2009,7.200732596614737
"Arts, entertainment and recreation",LARGE,Financial Expenses to EBIT,2009,9.165655238733848
,MEDIUM,Financial Expenses to EBIT,2009,-440.3484431376059
,SMALL,Financial Expenses to EBIT,2009,810.1459777213838
,MICRO,Financial Expenses to EBIT,2009,-66.20779127926635
Other services activities,LARGE,Financial Expenses to EBIT,2009,85.1396900948518
,MEDIUM,Financial Expenses to EBIT,2009,75.87310459816023
,SMALL,Financial Expenses to EBIT,2009,27.96281285077919
,MICRO,Financial Expenses to EBIT,2009,816.7440207139799
ALL,LARGE,Financial Expenses to EBIT,2009,33.76347992184281
,MEDIUM,Financial Expenses to EBIT,2009,40.38368632131286
,SMALL,Financial Expenses to EBIT,2009,40.57728005740104
,MICRO,Financial Expenses to EBIT,2009,34.74667736484543
,LARGE,Financial Expenses to EBIT,2009,33.76347992184282
,MEDIUM,Financial Expenses to EBIT,2009,40.38368632131286
,SMALL,Financial Expenses to EBIT,2009,40.57728005740104
,MICRO,Financial Expenses to EBIT,2009,34.74667736484543
,TOTAL,Profit to Net Sales,2009,4.363612992271641
"Agriculture, forestry and fishing",TOTAL,Profit to Net Sales,2009,3.328256184990578
Mining and quarrying,TOTAL,Profit to Net Sales,2009,15.13181032771954
Manufacturing,TOTAL,Profit to Net Sales,2009,3.933824038555912
"Electricity, gas, steam and air conditioning supply",TOTAL,Profit to Net Sales,2009,4.368068310929556
Water supply; sewerage; waste management and remediation activities,TOTAL,Profit to Net Sales,2009,1.204708985688749
Construction,TOTAL,Profit to Net Sales,2009,7.472832007298949
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Profit to Net Sales,2009,2.316227735351827
Transporting and storage,TOTAL,Profit to Net Sales,2009,8.163319382697777
Accommodation and food service activities,TOTAL,Profit to Net Sales,2009,2.714683857150571
Information and communication,TOTAL,Profit to Net Sales,2009,13.94396507183667
Real estate activities,TOTAL,Profit to Net Sales,2009,3.674115286782741
"Professional, scientific and technical activities",TOTAL,Profit to Net Sales,2009,24.60350392475394
Administrative and support service activities,TOTAL,Profit to Net Sales,2009,1.516307718913578
Education,TOTAL,Profit to Net Sales,2009,2.621487103372201
Human health and social work activities,TOTAL,Profit to Net Sales,2009,7.003908615621869
"Arts, entertainment and recreation",TOTAL,Profit to Net Sales,2009,-1.809922206525071
Other services activities,TOTAL,Profit to Net Sales,2009,1.041219203473635
"Agriculture, forestry and fishing",LARGE,Profit to Net Sales,2009,11.83539755329171
,MEDIUM,Profit to Net Sales,2009,2.226938444969515
,SMALL,Profit to Net Sales,2009,0.3752786497354714
,MICRO,Profit to Net Sales,2009,-1.060488549723088
Mining and quarrying,LARGE,Profit to Net Sales,2009,20.44598035621422
,MEDIUM,Profit to Net Sales,2009,5.531576033591133
,SMALL,Profit to Net Sales,2009,6.826708327515489
,MICRO,Profit to Net Sales,2009,-19.98206804652613
Manufacturing,LARGE,Profit to Net Sales,2009,4.533893055846177
,MEDIUM,Profit to Net Sales,2009,3.205483620245072
,SMALL,Profit to Net Sales,2009,2.436563189870536
,MICRO,Profit to Net Sales,2009,1.53888382451819
"Electricity, gas, steam and air conditioning supply",LARGE,Profit to Net Sales,2009,4.685113978839341
,MEDIUM,Profit to Net Sales,2009,6.043335888067772
,SMALL,Profit to Net Sales,2009,-55.79429161744225
,MICRO,Profit to Net Sales,2009,-203.8300791069279
Water supply; sewerage; waste management and remediation activities,LARGE,Profit to Net Sales,2009,-0.5532062222020953
,MEDIUM,Profit to Net Sales,2009,5.466175021218973
,SMALL,Profit to Net Sales,2009,2.064512871912829
,MICRO,Profit to Net Sales,2009,-2.166828412538053
Construction,LARGE,Profit to Net Sales,2009,11.46423616521821
,MEDIUM,Profit to Net Sales,2009,7.205319228295666
,SMALL,Profit to Net Sales,2009,4.741277784445977
,MICRO,Profit to Net Sales,2009,3.50866183554485
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Profit to Net Sales,2009,2.306736523224955
,MEDIUM,Profit to Net Sales,2009,1.872644636531984
,SMALL,Profit to Net Sales,2009,1.598575726502983
,MICRO,Profit to Net Sales,2009,4.915866124045866
Transporting and storage,LARGE,Profit to Net Sales,2009,12.38194540771866
,MEDIUM,Profit to Net Sales,2009,2.634219126088321
,SMALL,Profit to Net Sales,2009,-0.09253398939653504
,MICRO,Profit to Net Sales,2009,3.087208609426403
Accommodation and food service activities,LARGE,Profit to Net Sales,2009,3.360115219644193
,MEDIUM,Profit to Net Sales,2009,4.605670067578927
,SMALL,Profit to Net Sales,2009,1.383458131279893
,MICRO,Profit to Net Sales,2009,-1.469541849976832
Information and communication,LARGE,Profit to Net Sales,2009,13.99112088896747
,MEDIUM,Profit to Net Sales,2009,2.704859508205926
,SMALL,Profit to Net Sales,2009,3.74122849604087
,MICRO,Profit to Net Sales,2009,50.04236365802856
Real estate activities,LARGE,Profit to Net Sales,2009,4.516547471736855
,MEDIUM,Profit to Net Sales,2009,4.53215390277195
,SMALL,Profit to Net Sales,2009,4.283446285146301
,MICRO,Profit to Net Sales,2009,-3.513681721793818
"Professional, scientific and technical activities",LARGE,Profit to Net Sales,2009,28.84110917383376
,MEDIUM,Profit to Net Sales,2009,25.91818805490738
,SMALL,Profit to Net Sales,2009,18.59341418968442
,MICRO,Profit to Net Sales,2009,21.56894129191678
Administrative and support service activities,LARGE,Profit to Net Sales,2009,1.094146916059182
,MEDIUM,Profit to Net Sales,2009,3.209627582607494
,SMALL,Profit to Net Sales,2009,2.344066006071474
,MICRO,Profit to Net Sales,2009,-1.427841758546718
Education,LARGE,Profit to Net Sales,2009,5.802753064947749
,MEDIUM,Profit to Net Sales,2009,5.211141386609023
,SMALL,Profit to Net Sales,2009,-2.470413587748619
,MICRO,Profit to Net Sales,2009,-6.013315632625321
Human health and social work activities,LARGE,Profit to Net Sales,2009,2.421901585603777
,MEDIUM,Profit to Net Sales,2009,5.49704216871331
,SMALL,Profit to Net Sales,2009,10.19887685379898
,MICRO,Profit to Net Sales,2009,19.87702334108216
"Arts, entertainment and recreation",LARGE,Profit to Net Sales,2009,17.51723782800493
,MEDIUM,Profit to Net Sales,2009,-10.25823725561707
,SMALL,Profit to Net Sales,2009,-11.13534413154285
,MICRO,Profit to Net Sales,2009,-4.90553653204764
Other services activities,LARGE,Profit to Net Sales,2009,0.5709872330896186
,MEDIUM,Profit to Net Sales,2009,0.6305482243738711
,SMALL,Profit to Net Sales,2009,3.541085995596285
,MICRO,Profit to Net Sales,2009,-1.152095675381895
ALL,LARGE,Profit to Net Sales,2009,5.25845306887419
,MEDIUM,Profit to Net Sales,2009,3.320931838662672
,SMALL,Profit to Net Sales,2009,2.403898993804892
,MICRO,Profit to Net Sales,2009,5.135396587247647
,LARGE,Profit to Net Sales,2009,5.258453068874191
,MEDIUM,Profit to Net Sales,2009,3.320931838662672
,SMALL,Profit to Net Sales,2009,2.403898993804892
,MICRO,Profit to Net Sales,2009,5.135396587247647
,TOTAL,Net Profit to Net Sales,2009,3.524978232016192
"Agriculture, forestry and fishing",TOTAL,Net Profit to Net Sales,2009,2.369647434130965
Mining and quarrying,TOTAL,Net Profit to Net Sales,2009,12.0521539914717
Manufacturing,TOTAL,Net Profit to Net Sales,2009,3.034241892246203
"Electricity, gas, steam and air conditioning supply",TOTAL,Net Profit to Net Sales,2009,3.738913406138145
Water supply; sewerage; waste management and remediation activities,TOTAL,Net Profit to Net Sales,2009,0.17611765400631
Construction,TOTAL,Net Profit to Net Sales,2009,6.113593591852625
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Net Profit to Net Sales,2009,1.856675173853075
Transporting and storage,TOTAL,Net Profit to Net Sales,2009,7.424661447604171
Accommodation and food service activities,TOTAL,Net Profit to Net Sales,2009,1.69711746151199
Information and communication,TOTAL,Net Profit to Net Sales,2009,10.46023164216136
Real estate activities,TOTAL,Net Profit to Net Sales,2009,0.436105115699809
"Professional, scientific and technical activities",TOTAL,Net Profit to Net Sales,2009,22.48743475796918
Administrative and support service activities,TOTAL,Net Profit to Net Sales,2009,0.8956557518911998
Education,TOTAL,Net Profit to Net Sales,2009,1.505737171693443
Human health and social work activities,TOTAL,Net Profit to Net Sales,2009,5.190630025491135
"Arts, entertainment and recreation",TOTAL,Net Profit to Net Sales,2009,-3.479010565015878
Other services activities,TOTAL,Net Profit to Net Sales,2009,0.1474687002713199
"Agriculture, forestry and fishing",LARGE,Net Profit to Net Sales,2009,9.886319203614065
,MEDIUM,Net Profit to Net Sales,2009,1.278232675109249
,SMALL,Net Profit to Net Sales,2009,-0.1187354316392263
,MICRO,Net Profit to Net Sales,2009,-1.617857798654821
Mining and quarrying,LARGE,Net Profit to Net Sales,2009,16.61826279789648
,MEDIUM,Net Profit to Net Sales,2009,3.778795824031937
,SMALL,Net Profit to Net Sales,2009,5.607971826335397
,MICRO,Net Profit to Net Sales,2009,-21.33466514202455
Manufacturing,LARGE,Net Profit to Net Sales,2009,3.587885590122161
,MEDIUM,Net Profit to Net Sales,2009,2.388271765298104
,SMALL,Net Profit to Net Sales,2009,1.661367919245694
,MICRO,Net Profit to Net Sales,2009,0.646233818515367
"Electricity, gas, steam and air conditioning supply",LARGE,Net Profit to Net Sales,2009,4.077519490235471
,MEDIUM,Net Profit to Net Sales,2009,4.602644756881795
,SMALL,Net Profit to Net Sales,2009,-56.93532588536377
,MICRO,Net Profit to Net Sales,2009,-211.4022446690973
Water supply; sewerage; waste management and remediation activities,LARGE,Net Profit to Net Sales,2009,-1.478072517217892
,MEDIUM,Net Profit to Net Sales,2009,4.038087323759747
,SMALL,Net Profit to Net Sales,2009,1.224062312623831
,MICRO,Net Profit to Net Sales,2009,-2.930556629249365
Construction,LARGE,Net Profit to Net Sales,2009,9.91779867148762
